"id","l1","l1_name","l2","l2_name","l3","l3_name","l4","l4_name"
"19053130","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053100","Saldūs sausainiai; vafliai ir sausblyniai","19053130","Kiti"
"19053119","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053100","Saldūs sausainiai; vafliai ir sausblyniai","19053119","Kiti"
"19053199","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053100","Saldūs sausainiai; vafliai ir sausblyniai","19053199","Kiti"
"19053191","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053100","Saldūs sausainiai; vafliai ir sausblyniai","19053191","Kiti"
"19053111","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053100","Saldūs sausainiai; vafliai ir sausblyniai","19053111","Visiškai arba iš dalies padengti ar glaistyti šokoladu arba kitais produktais, kurių sudėtyje yra kakavos"
"19053205","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053200","Vafliai ir sausblyniai","19053205","Kurių sudėtyje esančio vandens kiekis didesnis kaip 10|% masės"
"19053291","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053200","Vafliai ir sausblyniai","19053291","Kiti"
"19053299","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053200","Vafliai ir sausblyniai","19053299","Kiti"
"19053211","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053200","Vafliai ir sausblyniai","19053211","Kiti"
"19053219","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19053200","Vafliai ir sausblyniai","19053219","Kiti"
"19054010","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19054000","Džiūvėsiai, kepintos duonos arba pyrago riekelės ir panašūs kepinti produktai","19054010","Džiūvėsiai"
"19054090","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19054000","Džiūvėsiai, kepintos duonos arba pyrago riekelės ir panašūs kepinti produktai","19054090","Kiti"
"19059070","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059070","Kiti"
"19059030","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059030","Kiti"
"19059020","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059020","Ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai"
"19059055","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059055","Išspausti (extruded) arba iškočioti produktai, pikantiški arba sūdyti"
"19059080","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059080","Kiti"
"19059045","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059045","Sausainiai"
"19059010","19000000","GAMINIAI IŠ JAVŲ, MILTŲ, KRAKMOLO ARBA PIENO; MILTINIAI KONDITERIJOS GAMINIAI","19050000","Duona, pyragai, bandelės, pyragaičiai, sausainiai ir kiti kepiniai, su kakava arba be kakavos; ostijos ir kalėdaičiai, tuščios kapsulės, naudojamos farmacijoje, plokštieji vafliai, ryžinis popierius ir panašūs produktai","19059000","Kiti","19059010","Macai"
"21011100","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21011100","Kavos ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ir koncentratų arba iš kavos",NULL,NULL
"21011292","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21011200","Produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ar koncentratų arba iš kavos","21011292","Produktai, daugiausia sudaryti iš šių kavos ekstraktų, esencijų arba koncentratų"
"21011298","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21011200","Produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ar koncentratų arba iš kavos","21011298","Kiti"
"21012098","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21012000","Arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ar koncentratų arba iš arbatos ar matės","21012098","Kiti"
"21012020","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21012000","Arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ar koncentratų arba iš arbatos ar matės","21012020","Ekstraktai, esencijos arba koncentratai"
"21012092","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21012000","Arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių ekstraktų, esencijų ar koncentratų arba iš arbatos ar matės","21012092","Produktai"
"21013019","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013000","Skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013019","Kiti"
"21013091","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013000","Skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013091","Skrudintų trūkažolių ir kitų skrudintų kavos pakaitalų ekstraktai, esencijos ir koncentratai"
"21013099","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013000","Skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013099","Kiti"
"21013011","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21010000","Kavos, arbatos arba matės ekstraktai, esencijos ir koncentratai, taip pat produktai, daugiausia sudaryti iš šių produktų arba iš kavos, arbatos arba matės; skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013000","Skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai, taip pat jų ekstraktai, esencijos ir koncentratai","21013011","Skrudintos trūkažolės ir kiti skrudinti kavos pakaitalai"
"21021039","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21021000","Aktyviosios mielės","21021039","Kitos"
"21021010","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21021000","Aktyviosios mielės","21021010","Mielių kultūros"
"21021090","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21021000","Aktyviosios mielės","21021090","Kitos"
"21021031","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21021000","Aktyviosios mielės","21021031","Kepimo mielės"
"21022011","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21022000","Neaktyviosios mielės; kiti negyvi vienaląsčiai mikroorganizmai","21022011","Neaktyviosios mielės"
"21022019","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21022000","Neaktyviosios mielės; kiti negyvi vienaląsčiai mikroorganizmai","21022019","Kitos"
"21022090","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21022000","Neaktyviosios mielės; kiti negyvi vienaląsčiai mikroorganizmai","21022090","Kitos"
"21023000","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21020000","Mielės (aktyviosios arba neaktyviosios); kiti negyvi vienaląsčiai mikroorganizmai (išskyrus vakcinas, priskiriamas 3002 pozicijai); paruošti kepimo milteliai","21023000","Paruošti kepimo milteliai",NULL,NULL
"21031000","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21031000","Sojos padažas",NULL,NULL
"21032000","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21032000","Pomidorų kečupas (ketchup) ir kiti pomidorų padažai",NULL,NULL
"21033010","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21033000","Garstyčių miltai ir rupiniai bei paruoštos garstyčios","21033010","Garstyčių miltai ir rupiniai"
"21033090","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21033000","Garstyčių miltai ir rupiniai bei paruoštos garstyčios","21033090","Paruoštos garstyčios"
"21039090","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21039000","Kiti","21039090","Kiti"
"21039030","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21039000","Kiti","21039030","Aromatiniai kartimai, kurių alkoholio koncentracija, išreikšta tūrio procentais, yra nuo 44,2|% iki 49,2|% tūrio ir kurių sudėtyje yra nuo 1,5|% iki 6|% masės gencijono, prieskonių ir įvairių sudėtinių dalių, taip pat nuo 4|% iki 10|% cukraus, induose, kurių talpa ne didesnė kaip 0,5|litro"
"21039010","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21030000","Padažai ir jų pusgaminiai (koncentratai); sumaišyti uždarai ir sumaišyti pagardai; garstyčių miltai ir rupiniai bei paruoštos garstyčios","21039000","Kiti","21039010","Aštrus mangų džemas (chutney), skystas"
"21041000","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21040000","Sriubos ir sultiniai bei jų pusgaminiai (koncentratai); homogenizuoti sudėtiniai maisto produktai","21041000","Sriubos ir sultiniai bei jų pusgaminiai (koncentratai)",NULL,NULL
"21042000","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21040000","Sriubos ir sultiniai bei jų pusgaminiai (koncentratai); homogenizuoti sudėtiniai maisto produktai","21042000","Homogenizuoti sudėtiniai maisto produktai",NULL,NULL
"21050010","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050010","Kurių sudėtyje nėra pieno riebalų arba kurių sudėtyje šie riebalai sudaro mažiau kaip 3 % masės"
"21050091","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050091","Kurių sudėtyje pieno riebalai sudaro"
"21050099","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050000","Grietininiai ir kiti valgomieji ledai, su kakava arba be jos","21050099","Ne mažiau kaip 7 % masės"
"21061020","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21061000","Baltymų koncentratai ir tekstūruotos baltyminės medžiagos","21061020","Kurių sudėtyje nėra pieno riebalų, sacharozės, izogliukozės, gliukozės ar krakmolo arba kurių sudėtyje yra mažiau kaip 1,5|% masės pieno riebalų, 5|% masės sacharozės arba izogliukozės, 5|% masės gliukozės arba krakmolo"
"21061080","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21061000","Baltymų koncentratai ir tekstūruotos baltyminės medžiagos","21061080","Kiti"
"21069030","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069030","Aromatizuoti arba dažyti cukraus sirupai"
"21069055","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069055","Gliukozės sirupas ir maltodekstrino sirupas"
"21069098","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069098","Kiti"
"21069020","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069020","Sudėtiniai alkoholiniai preparatai, naudojami gėrimų gamyboje, išskyrus preparatus, daugiausia sudarytus iš kvapiųjų medžiagų"
"21069059","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069059","Kiti"
"21069092","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069092","Kiti"
"21069051","21000000","ĮVAIRŪS MAISTO PRODUKTAI","21060000","Maisto produktai, nenurodyti kitoje vietoje","21069000","Kiti","21069051","Kiti"
"23011000","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23010000","Miltai, rupiniai ir granulės iš mėsos arba mėsos subproduktų, žuvų arba vėžiagyvių, moliuskų arba kitų vandens bestuburių, netinkami vartoti žmonių maistui; taukų likučiai","23011000","Miltai, rupiniai ir granulės iš mėsos arba mėsos subproduktų; taukų likučiai",NULL,NULL
"23012000","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23010000","Miltai, rupiniai ir granulės iš mėsos arba mėsos subproduktų, žuvų arba vėžiagyvių, moliuskų arba kitų vandens bestuburių, netinkami vartoti žmonių maistui; taukų likučiai","23012000","Miltai, rupiniai ir granulės iš žuvų arba vėžiagyvių, moliuskų arba kitų vandens bestuburių",NULL,NULL
"23021090","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23021000","Kukurūzų","23021090","Kitos"
"23021010","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23021000","Kukurūzų","23021010","Kurių sudėtyje esančio krakmolo kiekis ne didesnis kaip 35 % masės"
"23023090","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23023000","Kviečių","23023090","Kitos"
"23023010","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23023000","Kviečių","23023010","Kurių sudėtyje esančio krakmolo kiekis ne didesnis kaip 28 % masės, o išsisijojusių pro sietą, kurio akučių dydis 0,2 mm, dalelių kiekis ne didesnis kaip 10 % masės arba kurių išsisijojusiose pro sietą dalelėse pelenai sudaro ne mažiau kaip 1,5 % sausojo produkto masės"
"23024002","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23024000","Kitų javų","23024002","Ryžių"
"23024010","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23024000","Kitų javų","23024010","Kitos"
"23024090","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23024000","Kitų javų","23024090","Kitos"
"23024008","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23024000","Kitų javų","23024008","Kitos"
"23025000","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23020000","Sėlenos, išsijos ir kitos sijojimo, malimo arba kito javų arba ankštinių augalų apdorojimo liekanos, granuliuotos arba negranuliuotos","23025000","Ankštinių augalų",NULL,NULL
"23031011","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23030000","Krakmolo gamybos liekanos ir panašios liekanos, cukrinių runkelių becukrė masė, cukranendrių išspaudos ir kitos cukraus gamybos atliekos, žlaugtai arba kitos alaus gamybos arba alkoholio distiliavimo atliekos, granuliuotos arba negranuliuotos","23031000","Krakmolo gamybos liekanos ir panašios liekanos","23031011","Kukurūzų krakmolo gamybos liekanos (išskyrus koncentruotus mirkymo skysčius), kurių sudėtyje baltymai sudaro"
"23031019","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23030000","Krakmolo gamybos liekanos ir panašios liekanos, cukrinių runkelių becukrė masė, cukranendrių išspaudos ir kitos cukraus gamybos atliekos, žlaugtai arba kitos alaus gamybos arba alkoholio distiliavimo atliekos, granuliuotos arba negranuliuotos","23031000","Krakmolo gamybos liekanos ir panašios liekanos","23031019","Ne daugiau kaip 40 % sausojo produkto masės"
"23031090","23000000","MAISTO PRAMONĖS LIEKANOS IR ATLIEKOS; PARUOŠTI PAŠARAI GYVŪNAMS","23030000","Krakmolo gamybos liekanos ir panašios liekanos, cukrinių runkelių becukrė masė, cukranendrių išspaudos ir kitos cukraus gamybos atliekos, žlaugtai arba kitos alaus gamybos arba alkoholio distiliavimo atliekos, granuliuotos arba negranuliuotos","23031000","Krakmolo gamybos liekanos ir panašios liekanos","23031090","Kitos"
